Level,ID,SchoolName,Region,Division,Municipality,Excess,Shortage,SPED_Excess,SPED_Shortage,STR,Longitude,Latitude
JHS,500587,Carmen Integrated School,CARAGA,Tandag City,CITY OF TANDAG (Capital),0,0,0,0,23,126.12989,9.04474
JHS,501274,Meliton M. Ajos Memorial Integrated School,CARAGA,Tandag City,CITY OF TANDAG (Capital),0,0,0,0,15,126.1524,9.02846
JHS,502041,Mabuhay Integrated School,CARAGA,Tandag City,CITY OF TANDAG (Capital),0,1,0,0,18,126.125341,9.001951
JHS,502042,Rosario Integrated School,CARAGA,Tandag City,CITY OF TANDAG (Capital),0,1,0,0,27,126.207792,9.0500093
JHS,303944,Alae NHS,Region X,Bukidnon,MANOLO FORTICH,0,15,0,0,29,124.8107895,8.4212733
JHS,303947,Baungon National High School,Region X,Bukidnon,BAUNGON,0,26,1,0,36,124.68726530000001,8.3192356
JHS,303968,Libona NHS,Region X,Bukidnon,LIBONA,0,26,0,0,31,124.792984,8.317855
JHS,303969,Kinawe National High School,Region X,Bukidnon,LIBONA,0,5,0,0,28,124.682247,8.3727845
JHS,303972,Malitbog Agricultural HS,Region X,Bukidnon,MALITBOG,0,12,0,0,30,124.886988,8.532508
JHS,303974,Manolo Fortich NHS,Region X,Bukidnon,MANOLO FORTICH,0,39,0,0,32,124.86241,8.368645
JHS,303981,San Luis NHS,Region X,Bukidnon,MALITBOG,0,8,0,0,33,124.9342694,8.5388004
JHS,303983,Sankanan NHS,Region X,Bukidnon,MANOLO FORTICH,0,2,0,0,26,124.858936,8.31168
JHS,303986,Sumilao NHS,Region X,Bukidnon,SUMILAO,0,9,0,0,27,124.9486886,8.2947969
JHS,303987,Talakag NHS,Region X,Bukidnon,TALAKAG,0,27,1,0,34,124.593557,8.259779
JHS,305736,Maluko National High School,Region X,Bukidnon,MANOLO FORTICH,0,11,0,0,155,124.9498171,8.3752095
JHS,314901,Dalirig NHS,Region X,Bukidnon,MANOLO FORTICH,0,0,0,0,22,124.9047283,8.3796859
JHS,314919,Tikalaan National High School,Region X,Bukidnon,TALAKAG,0,10,0,0,31,124.6233,8.0315
JHS,314925,Danatag National High School,Region X,Bukidnon,BAUNGON,0,17,0,0,136,124.6421314,8.2895104
JHS,500676,DAGUMBAAN INTEGRATED SCHOOL,Region X,Bukidnon,TALAKAG,0,4,0,0,26,124.5940577,8.147666
JHS,501151,Damilag Integrated School,Region X,Bukidnon,MANOLO FORTICH,0,27,0,0,142,124.8118748,8.3566106
JHS,501152,Lingating Integrated School,Region X,Bukidnon,BAUNGON,0,17,0,0,142,124.632975,8.334778
JHS,501567,Sil-ipon Integrated School,Region X,Bukidnon,LIBONA,0,8,0,0,85,124.3439232,9.651488
JHS,501627,Salimbalan Integrated School,Region X,Bukidnon,BAUNGON,0,6,0,0,121,124.72299,8.27342
JHS,501628,Indulang Integrated School,Region X,Bukidnon,TALAKAG,0,17,0,0,386,124.586011,8.087097
JHS,501641,Guilang Guilang Integrated School,Region X,Bukidnon,MANOLO FORTICH,0,4,0,0,40,125.022294,8.4550064
JHS,501645,Dahilayan Integrated School,Region X,Bukidnon,MANOLO FORTICH,0,8,0,0,99,124.85064,8.22276
JHS,501647,Cosina Integrated School,Region X,Bukidnon,TALAKAG,0,12,0,0,256,124.6212368,8.1043197
JHS,501742,Ticala Integrated School,Region X,Bukidnon,MANOLO FORTICH,0,4,0,0,71,124.892151,8.3423326
JHS,501891,Licoan Integrated School,Region X,Bukidnon,SUMILAO,0,5,0,0,47,124.907682,8.216019
JHS,501892,Santiago Integrated School,Region X,Bukidnon,MANOLO FORTICH,0,5,0,0,64,124.993412,8.437075
JHS,502161,Mantibugao Integrated School,Region X,Bukidnon,MANOLO FORTICH,0,9,0,0,76,124.82376,8.459467
JHS,502366,Awol Integrated School,Region X,Bukidnon,MANOLO FORTICH,0,5,0,0,61,124.845724,8.4573605
JHS,303949,Bugcaon NHS,Region X,Bukidnon,ANTAPAN,0,2,0,0,24,NA,NA
JHS,303952,Cabulohan-Paradise NHS,Region X,Bukidnon,CABANGLASAN,7,0,0,0,20,125.28573,8.02945
JHS,303955,Halapitan National High School,Region X,Bukidnon,SAN FERNANDO,0,7,0,0,26,125.3268353,7.9168295
JHS,303956,Impasugong NHS,Region X,Bukidnon,IMPASUG-ONG,0,5,0,1,25,124.9961962,8.3008441
JHS,303957,Kalabugao NHS,Region X,Bukidnon,IMPASUG-ONG,0,8,0,0,27,125.153305,8.452475
JHS,303967,Lantapan National High School,Region X,Bukidnon,ANTAPAN,0,25,0,0,31,125.014542,8.000294
JHS,305732,Capinonan National High School,Region X,Bukidnon,CABANGLASAN,0,9,0,0,57,125.27227,8.07325
JHS,306036,Cayaga National High School,Region X,Bukidnon,SAN FERNANDO,0,7,0,0,135,125.389643,7.726311
JHS,314907,Little Baguio National High School,Region X,Bukidnon,SAN FERNANDO,0,8,0,0,31,125.302924,7.924291
JHS,314908,Cabanglasan NHS,Region X,Bukidnon,CABANGLASAN,1,0,0,0,22,125.2968,8.0817
JHS,314923,Capitan Bayong National High School,Region X,Bukidnon,IMPASUG-ONG,0,13,0,0,81,125.0209862,8.2776296
JHS,500246,Impalutao Integrated School,Region X,Bukidnon,IMPASUG-ONG,0,8,0,0,31,125.02833,8.25437
JHS,500679,Kibenton IS,Region X,Bukidnon,IMPASUG-ONG,0,4,0,0,29,124.9767216,8.2044818
JHS,500890,Iba Integrated School,Region X,Bukidnon,CABANGLASAN,0,5,0,0,33,125.322817,8.089896
JHS,501153,Capitan Juan Integrated School,Region X,Bukidnon,ANTAPAN,0,6,0,0,78,125.0487192,8.0756509
JHS,501154,Namnam Integrated School,Region X,Bukidnon,SAN FERNANDO,0,9,0,0,35,125.379993,7.833698
JHS,501643,Bulonay Integrated School,Region X,Bukidnon,IMPASUG-ONG,0,4,0,0,41,125.217158,8.376762
JHS,501644,Dumalaguing Integrated School,Region X,Bukidnon,IMPASUG-ONG,0,8,0,0,84,125.05724,8.3441753
JHS,501653,Basac Integrated School,Region X,Bukidnon,ANTAPAN,0,13,0,0,65,124.864851,8.038743
JHS,501743,Intavas Integrated School,Region X,Bukidnon,IMPASUG-ONG,0,3,0,0,49,124.946926,8.201961
JHS,501913,Guihean Integrated School,Region X,Bukidnon,IMPASUG-ONG,0,4,0,0,72,125.010586,8.406865
JHS,502239,Kibongkog Integrated School,Region X,Bukidnon,SAN FERNANDO,0,11,0,0,206,125.31861,7.82041
JHS,502257,Salumayag Tigwahanon Integrated School,Region X,Bukidnon,SAN FERNANDO,0,3,0,0,47,125.3807851,7.9472159
JHS,303948,Bocboc NHS,Region X,Bukidnon,DON CARLOS,15,0,0,0,17,124.90882,7.64394
JHS,303951,Bukidnon NSHI,Region X,Bukidnon,MARAMAG,0,57,0,0,34,125.01163,7.76298
JHS,303953,Dangcagan NHS,Region X,Bukidnon,DANGCAGAN,0,5,0,0,25,125.00302,7.61686
JHS,303954,Dologon NHS,Region X,Bukidnon,MARAMAG,0,0,0,0,23,125.042383,7.8332398
JHS,303959,Kibatang National High School,Region X,Bukidnon,DON CARLOS,1,0,0,0,19,125.0324339,7.681045
JHS,303960,KIBAWE NATIONAL HIGH SCHOOL,Region X,Bukidnon,KIBAWE,0,4,0,0,24,125.0258142,7.5268726
JHS,303961,Kiburiao National High School,Region X,Bukidnon,QUEZON,0,4,0,0,24,125.0917318,7.6423258
JHS,303963,Kitaotao NHS,Region X,Bukidnon,KITAOTAO,0,8,1,0,25,125.0071211,7.640752
JHS,303964,Kitubo National High School,Region X,Bukidnon,KITAOTAO,0,2,0,0,25,125.1012304,7.5779546
JHS,303965,KUYA NATIONAL HIGH SCHOOL,Region X,Bukidnon,MARAMAG,0,7,0,0,27,124.8933729,7.8166587
JHS,303975,New Nongnongan NHS,Region X,Bukidnon,DON CARLOS,11,0,0,0,15,124.9111319,7.6801624
JHS,303976,Old Damulog NHS,Region X,Bukidnon,DAMULOG,0,7,0,0,27,124.9493703,7.5007897
JHS,303977,Old Nongnongan NHS,Region X,Bukidnon,DON CARLOS,0,5,0,0,26,124.90791,7.71513
JHS,303979,Salawagan NHS,Region X,Bukidnon,QUEZON,0,16,0,0,30,125.1133603,7.7027775
JHS,303980,San Andres National High School,Region X,Bukidnon,KADINGILAN,0,8,0,0,27,124.8740011,7.5383314
JHS,303985,Sinuda National High School,Region X,Bukidnon,KITAOTAO,0,4,0,0,24,125.2201337,7.5370635
JHS,306043,Poblacion Kadingilan National High School,Region X,Bukidnon,KADINGILAN,0,3,0,0,56,124.8967374,7.6022298
JHS,306044,Kibawe National High School Poblacion Campus,Region X,Bukidnon,KIBAWE,0,26,0,0,610,124.983597,7.564081
JHS,314910,Miaray National High School,Region X,Bukidnon,DANGCAGAN,0,3,0,0,27,125.04788,7.56802
JHS,314912,Quezon National High School,Region X,Bukidnon,QUEZON,0,11,0,0,26,125.104288,7.717617
JHS,314913,Don Carlos NHS,Region X,Bukidnon,DON CARLOS,0,13,0,0,32,125.0031659,7.7056825
JHS,314922,San Nicolas National High School,Region X,Bukidnon,DON CARLOS,0,3,0,0,25,124.9660126,7.6810067
JHS,314927,Kiara National High School,Region X,Bukidnon,DON CARLOS,0,14,0,0,69,124.884665,7.647243
JHS,314929,Macapari NHS,Region X,Bukidnon,DAMULOG,0,3,0,0,25,124.8968,7.4698
JHS,314930,Apyao National High School,Region X,Bukidnon,QUEZON,0,5,0,0,27,125.0788551,7.7876685
JHS,500677,Dilapa Integrated School,Region X,Bukidnon,QUEZON,0,3,0,0,24,125.1314234,7.6662134
JHS,500680,San Jose Integrated School,Region X,Bukidnon,QUEZON,0,11,0,0,42,125.0695815,7.7370707
JHS,500681,South Dalurong Integrated School,Region X,Bukidnon,KITAOTAO,0,5,0,0,34,125.132084,7.586674
JHS,500682,White Kulaman Integrated School,Region X,Bukidnon,KITAOTAO,0,2,0,0,22,125.137951,7.509412
JHS,501163,Anggaan Integrated School,Region X,Bukidnon,DAMULOG,0,8,0,0,111,124.9383704,7.438323
JHS,501617,Marapange Integrated School,Region X,Bukidnon,KIBAWE,0,7,0,0,35,124.9954397,7.5333419
JHS,501618,New Kidapawan Integrated School,Region X,Bukidnon,KIBAWE,0,5,0,0,67,124.927,7.5506
JHS,501619,Pinamula Integrated School,Region X,Bukidnon,KIBAWE,0,10,0,0,101,125.0686152,7.4601278
JHS,501620,Tumaras Integrated School,Region X,Bukidnon,KIBAWE,0,5,0,0,36,125.01379,7.49411
JHS,501642,Buyot Integrated School,Region X,Bukidnon,DON CARLOS,0,3,0,0,32,124.85413,7.75052
JHS,501648,Salaysay Integrated School,Region X,Bukidnon,QUEZON,0,7,0,0,180,125.1663997,7.7599409
JHS,501649,Sta. Cruz Integrated School,Region X,Bukidnon,QUEZON,0,5,0,0,55,125.1244653,7.6412415
JHS,501650,Kipolot Integrated School,Region X,Bukidnon,QUEZON,0,10,0,0,98,125.167968,7.604694
JHS,501673,Sagundanon Integrated School,Region X,Bukidnon,KITAOTAO,0,10,0,0,99,125.13993,7.46368
JHS,501674,Paitan Integrated School,Region X,Bukidnon,QUEZON,0,8,0,0,51,125.127312,7.8039248
JHS,501740,GAMOT INTEGRATED SCHOOL,Region X,Bukidnon,QUEZON,0,4,0,0,71,125.23347,7.69694
JHS,501741,Kikipot Integrated School,Region X,Bukidnon,KIBAWE,4,0,0,0,7,125.0472219,7.5310294
JHS,502163,Famador Integrated School,Region X,Bukidnon,MARAMAG,0,3,0,0,46,125.017497,7.820442
JHS,502165,Linabo Integrated School,Region X,Bukidnon,QUEZON,0,1,0,0,15,125.1687909,7.6663917
JHS,502166,Merangeran Integrated School,Region X,Bukidnon,QUEZON,0,4,0,0,46,126.1148819,7.7482647
JHS,502167,Musuan Integrated School,Region X,Bukidnon,MARAMAG,0,15,0,0,122,125.0563249,7.860661
JHS,502256,Manuto Integrated School,Region X,Bukidnon,QUEZON,0,3,0,0,51,125.0900584,7.6984183
JHS,502367,Dagumbaan Integrated School,Region X,Bukidnon,MARAMAG,0,1,0,0,35,124.9279285,7.8549856
JHS,303945,Bacusanon National High School,Region X,Bukidnon,PANGANTUCAN,0,18,0,0,36,124.7187368,7.8787708
JHS,303958,Kalilangan National High School,Region X,Bukidnon,KALILANGAN,0,13,0,0,26,124.757142,7.748903
JHS,303962,Kimanait NHS,Region X,Bukidnon,PANGANTUCAN,0,5,0,0,27,124.8430047,7.573181
JHS,303966,Lampanusan NHS,Region X,Bukidnon,KALILANGAN,1,0,0,0,20,124.7644818,7.6530592
JHS,303971,Malinao National High School,Region X,Bukidnon,KALILANGAN,0,1,1,0,22,124.701567,7.7913531
JHS,303978,Pangantucan NHS,Region X,Bukidnon,PANGANTUCAN,0,9,0,1,27,124.83388,7.835891
JHS,314902,Langcataon NHS,Region X,Bukidnon,PANGANTUCAN,2,0,0,0,19,124.853546,7.633496
JHS,501629,Bangahan Integrated School,Region X,Bukidnon,PANGANTUCAN,0,11,0,0,124,124.8229624,7.6488458
JHS,304106,Bayabas National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),8,0,0,0,18,124.6333766,8.5119096
JHS,304108,Bulua National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,53,0,1,35,124.606936,8.505201
JHS,304109,Canitoan National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),8,0,0,0,19,124.58499,8.46707
JHS,304110,"Pedro ""Oloy"" N. Roa, Sr. High School",Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,19,0,0,31,124.6070427,8.4617922
JHS,304112,Carmen National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,14,0,1,28,124.631946,8.469831
JHS,304117,Iponan National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,47,0,0,90,124.60276,8.494428
JHS,304119,Lumbia National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,1,0,0,23,124.5973,8.4017
JHS,304121,Mambuaya National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),9,0,0,0,18,124.59816,8.32801
JHS,304122,Bayanga National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,17,0,0,355,124.6030236,8.3585033
JHS,304123,Tignapoloan National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),4,0,0,0,12,124.5710456,8.2545049
JHS,304125,Taglimao National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,0,0,0,20,124.5225703,8.3904387
JHS,304126,Besigan National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,12,0,0,210,124.566746,8.175395
JHS,304127,Tagpangi National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),9,0,0,0,11,124.56275,8.36589
JHS,304128,Tuburan National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,6,0,0,95,124.50237,8.37652
JHS,305879,Pagatpat National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,26,0,0,576,124.58344,8.46265
JHS,305894,Man-ai National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,7,0,0,129,124.53891,8.22337
JHS,305908,Pagalungan National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,6,0,0,97,124.551371,8.392686
JHS,306042,Baikingon National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,11,0,0,185,124.57176,8.47182
JHS,306046,Pigsag-an National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,7,0,0,131,124.4835997,8.3416134
JHS,315403,Balulang National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,34,0,1,797,124.632434,8.437898
JHS,315405,Dansolihon National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,14,0,0,280,124.5827,8.30725
JHS,315406,Tumpagon National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,12,0,0,237,124.4620281,8.3296816
JHS,315409,San Simon National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,6,0,0,128,124.563483,8.4414101
JHS,315411,Kauswagan National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,26,0,0,34,124.6391247,8.4999675
JHS,315412,Bonbon National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,10,0,1,34,124.6495897,8.5088789
JHS,502003,Magayad Integrated School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,5,0,0,35,124.8772151,8.988853
JHS,502006,Midkiwan Integrated School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,5,0,0,39,124.576645,8.342045
JHS,502012,Balongkot Integrated School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,5,0,0,24,124.5147729,8.2951898
JHS,502015,Cadayonan Integrated School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,5,0,0,24,124.531749,8.184098
JHS,502016,Dunggoan Integrated School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,5,0,0,22,NA,NA
JHS,502017,Iba Integrated School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,5,0,0,39,124.53869,8.29975
JHS,304104,Agusan National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),69,0,0,0,12,124.738933,8.485993
JHS,304105,Tablon National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),5,0,0,0,20,124.7367817,8.4791659
JHS,304107,Bugo National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,3,0,1,25,124.778312,8.507296
JHS,304111,CAGAYAN DE ORO NATIONAL HIGH SCHOOL,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),38,0,0,2,19,124.6506804,8.4698933
JHS,304113,Angeles Sisters National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),3,0,0,0,18,124.646695,8.49068
JHS,304114,Gusa Regional Science High School-X,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),13,0,0,0,19,124.6797,8.47058
JHS,304115,Cugman National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,47,0,0,1080,124.70383,8.46761
JHS,304116,Indahag National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,26,0,0,36,124.6675,8.421
JHS,304118,Lapasan National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),42,0,0,1,15,124.663702,8.480497
JHS,304120,Macabalan National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),2,0,0,0,22,124.66183,8.5041
JHS,304124,Puntod National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),2,0,0,0,22,124.6567211,8.4990988
JHS,315401,Balubal National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,8,0,0,29,124.785239,8.460016
JHS,315402,Puerto National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,7,0,1,27,124.7483439,8.5000763
JHS,315404,Camaman-an National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,2,0,0,24,124.66077,8.45914
JHS,315407,East Gusa National High School,Region X,Cagayan de Oro City,CAGAYAN DE ORO CITY (Capital),0,78,0,0,937,124.68088,8.46887
